depth1_cd,depth1_nm,depth2_cd,depth2_nm,depth3_cd,depth3_nm
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420300,경기 심판 및 경기 기록원
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420400,스포츠강사· 레크리에이션강사 및 기타 관련 전문가
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420401,태권도·검도·합기도 등 무술사범
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420402,수영·골프·테니스·배드민턴·탁구 등 스포츠 강사
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420403,헬스 트레이너
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420404,에어로빅· 요가 등 기타 스포츠 강사
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420405,레크리에이션 전문가
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420406,프로모터· 경주마 조련사 등 기타 스프츠 관련 전문가
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420900,기타 스포츠 및 여가서비스 종사원
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420901,골프장 캐디
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420902,카지노 딜러
05,예술·디자인·방송·스포츠,059,스포츠·레크리에이션,420903,응원단원 및 기타 스포츠·오락 관련 도우미
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511100,이용사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511200,미용사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511300,피부 및 체형 관리사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511301,피부 및 체형 관리사(발관리사 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511302,네일 아티스트(손톱 관리사)
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511303,목욕관리 및 기타 피부미용 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511400,메이크업 아티스트 및 분장사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511401,메이크업아티스트 및 뷰티매니저
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511402,분장사·특수분장사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511500,반려동물 미용 및 관리 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511501,반려동물 미용사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511502,반려동물 훈련사(맹인견 조련사 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511503,반려동물 장의사
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511504,수의사 보조원(수의간호· 수의테크니션)
06,미용·여행·숙박·음식·경비·돌봄·청소,061,미용 및 반려동물 미용·관리,511900,기타 미용 관련 서비스종사원(패션코디· 이미지컨설턴트 등)
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512100,결혼상담원 및 웨딩플래너
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512101,결혼 상담원
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512102,웨딩 플래너
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512200,혼례 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512300,장례 지도사 및 장례 상담원
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512400,점술가 및 민속신앙 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,062,결혼·장례 등 예식 서비스,512900,말벗·노년플래너 등 기타 개인 생활 서비스원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,029103,호텔·콘도·숙박시설 프론트 사무원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,420901,골프장 캐디
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,420902,카지노 딜러
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,521100,여행상품 개발자
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,521200,여행 사무원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,521300,여행 안내원 및 해설사
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,521301,관광통역 안내원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,521302,여행 안내원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,521303,박물관·미술관·문화·역사·자연환경 등 각종 해설사
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,522100,항공기 객실승무원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,522200,선박·열차 객실승무원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,523000,숙박시설 서비스원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,524000,오락시설 서비스원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,524001,오락시설 서비스원(노래방· PC방 등)
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,524002,테마파크 서비스원
06,미용·여행·숙박·음식·경비·돌봄·청소,063,여행·객실승무·숙박·오락 서비스,541905,수학여행 안전요원
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,305000,영양사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531100,주방장 및 요리 연구가(푸드코디네이터 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531200,한식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531201,한식 조리사(일반 음식점)
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531202,학교 급식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531203,유치원·어린이집 급식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531204,병원 급식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531205,사업체 구내식당 급식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531300,중식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531400,양식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531500,일식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531600,바텐터(조주사)
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531700,음료 조리사(바리스타 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531900,기타 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531901,분식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531902,포장마차·주점 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,531903,동남아·남미음식 조리사
06,미용·여행·숙박·음식·경비·돌봄·청소,064,주방장 및 조리사,871100,제과·제빵원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532100,패스트푸드 준비원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532200,홀서빙원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532201,호텔·레스토랑 웨이터·웨이트리스
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532202,일반 음식점 서빙원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532203,주점·커피숍 서빙원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532300,주방 보조원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532301,주방 보조원(일반 음식점)
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532302,단체 급식 보조원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532400,음식 배달원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532401,음식 배달원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532402,패스트푸드 배달원
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),532900,기타 음식서비스 종사원(병원 배식원)
06,미용·여행·숙박·음식·경비·돌봄·청소,065,식당 서비스(음식배달 포함),872200,김치·밑반찬 제조 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541100,경호원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541200,청원경찰
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541300,시설·특수 경비원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541301,기계·무인 경비원(해당 경비지도사 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541302,시설·호송·특수 경비원(해당 경비지도사 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541900,기타 경호·보안 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541901,보안 관제원(경비 관제원)
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541902,유통·매장·창고 감시원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541903,주차 단속원 및 안전 순찰원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541904,레저·테마파크 안전요원
06,미용·여행·숙박·음식·경비·돌봄·청소,066,경호·보안,541905,수학여행 안전요원
06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,542000,경비원(건물 관리원)
06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,542001,아파트·빌라 경비원
06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,542002,건물 경비원(청사·학교·병원·상가·빌딩·공장 등)
06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,542003,공사현장 경비원
06,미용·여행·숙박·음식·경비·돌봄·청소,067,경비원,542004,기타 건물 관리원(공원· 종교시설 등)
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550100,요양 보호사 및 간병인
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550101,간병인(재가 제외)
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550102,재가 간병인
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550103,시설 요양보호사(노인요양사)
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550104,재가 요양보호사
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550105,복지시설 보조원
06,미용·여행·숙박·음식·경비·돌봄·청소,068,돌봄 서비스,550200,육아 도우미(베이비시터)
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561100,청소원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561101,건물 청소원(공공건물·아파트·사무실·병원·상가·공장 등)
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561102,호텔·콘도·숙박시설 청소원(룸메이드·하우스키퍼)
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561103,외벽 및 창문 청소원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561104,특수 크리닝장비 청소원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561105,세차원 및 운송장비 청소원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561200,환경미화원 및 재활용품 수거원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561201,환경 미화원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561202,재활용품 및 폐기물 수거원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561300,배관 세정원 및 방역원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561301,배관 세정원(물탱크 청소 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561302,방역원(해충퇴치원 포함)
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561400,구두 미화원
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561500,세탁원(다림질원)
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561601,가사 도우미
06,미용·여행·숙박·음식·경비·돌봄·청소,069,청소·방역 및 가사 서비스,561602,입주 가사도우미
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562100,계기 검침원 및 가스 점검원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562200,자동판매기 관리원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562300,주차 관리·안내원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562400,검표원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562900,기타 서비스 단순 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562901,대여제품 방문 점검원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562902,환경 감시원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,562903,기타 서비스 단순종사원(사우나·찜질방 정리원 등)
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,624401,하역·적재 종사원
06,미용·여행·숙박·음식·경비·돌봄·청소,06A,검침·주차관리 및 기타 단순 서비스,624402,물건·이삿짐 운반원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,611000,부동산 컨설턴트 및 중개인
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612100,기술 영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612101,자동차부품 및 운송장비 기술영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612102,기계장비 기술영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612103,화학제품 기술영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612104,전기·전자장비 기술영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612105,의료장비 기술영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612106,IT 기술영업원(전산장비·소프트웨어)
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612107,의약품 영업원(제약 영업원)
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612108,기타 기술영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612200,해외 영업원
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612201,해외 영업원(영어)
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612202,해외 영업원(중국어)
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612203,해외 영업원(일본어)
07,영업·판매·운전·운송,071,부동산중개·기술·의약품 및 해외 영업,612204,해외 영업원(기타 언어권)
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612300,자동차 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612301,자동차 영업원(자동차 딜러)
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612302,중고차 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612400,제품·광고 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612401,식품·주류 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612402,건설자재 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612403,건설수주 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612404,광고·출판 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612405,체인점 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612406,상조·렌탈·회원모집 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612407,일반 영업원
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612500,상품 중개인 및 경매사
07,영업·판매·운전·운송,072,자동차·제품·광고 영업 및 상품 중개,612900,기타 기술 영업·중개 종사원
07,영업·판매·운전·운송,073,텔레마케터(TM),029202,콜센터 상담원(콜센터·고객센터·CS센터)
07,영업·판매·운전·운송,073,텔레마케터(TM),613000,텔레마케터
07,영업·판매·운전·운송,073,텔레마케터(TM),613001,텔레마케터(콜센터)
07,영업·판매·운전·운송,073,텔레마케터(TM),613002,텔레마케터(학원· 학습지· 유학)
07,영업·판매·운전·운송,073,텔레마케터(TM),613003,텔레마케터(금융·보험·대출·부동산)
07,영업·판매·운전·운송,073,텔레마케터(TM),613004,텔레마케터(쇼핑몰· 백화점· 마트)
07,영업·판매·운전·운송,073,텔레마케터(TM),613005,텔레마케터(인터넷· 통신)
07,영업·판매·운전·운송,073,텔레마케터(TM),613006,기타 텔레마케터
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,531700,음료 조리사(바리스타 포함)
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,614000,소규모 매장점장(매장매니저·매장슈퍼바이저)
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615100,상점 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615101,백화점 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615102,대형마트 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615103,편의점 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615104,면세점 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615105,일반상점 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615106,의류 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615107,화장품 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615108,가구 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615109,가전 판매원(컴퓨터 포함)
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615110,음식료품 판매원
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615111,꽃 판매원(플로리스트· 토피어리어 포함)
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,615112,잡화 판매원(사무용품·도서·음반 포함)
07,영업·판매·운전·운송,074,소규모 판매점장 및 상점 판매,616101,매장 계산원
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615200,통신 기기·서비스 판매원
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615201,통신기기 판매원(핸드폰 판매 및 가입)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615202,통신서비스 판매원(인터넷·IPTV 가입)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615300,온라인 판매원
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615400,상품 대여원
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615401,자동차 대여원(렌터카)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615402,생활용품 대여원(정수기·가전제품·의복·어린이 용품)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615403,기타 대여원(기계장비·오락·스포츠 용품·도서·영상)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615500,노점 및 이동 판매원
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615700,주유원(가스 충전원)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615701,주유원(주유판매원)
07,영업·판매·운전·운송,075,통신서비스·온라인판매·상품대여·노점·이동판매 및 주유,615702,가스 충전원
07,영업·판매·운전·운송,076,매장 계산 및 매표,616100,매장 계산원 및 요금 정산원
07,영업·판매·운전·운송,076,매장 계산 및 매표,616101,매장 계산원
07,영업·판매·운전·운송,076,매장 계산 및 매표,616102,요금 정산원(주차요금·통행료)
07,영업·판매·운전·운송,076,매장 계산 및 매표,616200,매표원 및 복권 판매원
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617100,홍보 도우미 및 판촉원
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617101,홍보 도우미 및 판촉원(나레이터 모델 포함)
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617102,이벤트·행사 진행원
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617900,기타 판매 단순 종사원
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617901,매장 정리원(매장 보조원)
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617902,상품 진열원
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617903,쇼핑몰택배 준비원
07,영업·판매·운전·운송,077,판촉 및 기타 판매 종사자,617904,기타 판매 단순 종사원(전단지배포· 벽보원· 물품 보관원)
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,028202,철도·지하철 운송 사무원
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,028203,항공 운송 사무원
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,028204,수상 운송 사무원(해상 운송)
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,621100,항공기 조종사
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,621200,선장· 항해사 및 도선사
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,621300,철도·전동차 기관사
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,621400,관제사(항공·선박·철도 등)
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,621900,기타 항공·철도운송종사원(항공기유도원·화물열차차장·신호수)
07,영업·판매·운전·운송,078,항공기·선박·철도 조종 및 관제,885901,드론 조작원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),028201,도로 운송 사무원(배차사무 포함)
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),562300,주차 관리·안내원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622100,택시 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622200,버스 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622201,노선버스 운전원(시내· 마을· 시외· 고속)
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622202,관광 및 통근·통학·학원 및 기타 버스 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622300,화물차·특수차 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622301,경·소형 화물차 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622302,중·대형 화물차 운전원(트레일러 포함)
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622303,견인차·유조차·구난차·청소차 등 특수차 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622900,기타 자동차 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622901,승용차 운전원(자가용 운전원)
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622902,승합차 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622903,대리 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622904,주차 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622905,호송차량 운전원
07,영업·판매·운전·운송,079,자동차 운전(택시·버스·화물차·기타 자동차),622906,기타 자동차 운전원(렌터카·구급차·우편차·자동차선적 등)
07,영업·판매·운전·운송,07A,물품이동장비 조작,623000,물품이동장비 조작원(크레인·호이스트·지게차)
07,영업·판매·운전·운송,07A,물품이동장비 조작,623001,크레인 운전원(천정·타워 제외)
07,영업·판매·운전·운송,07A,물품이동장비 조작,623002,천장·타워 크레인 운전원
07,영업·판매·운전·운송,07A,물품이동장비 조작,623003,호이스트 운전원
07,영업·판매·운전·운송,07A,물품이동장비 조작,623004,지게차 운전원
07,영업·판매·운전·운송,07A,물품이동장비 조작,623005,리프트·케이블카 조작원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,532401,음식 배달원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,532402,패스트푸드 배달원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624100,택배원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624101,일반 택배원(퀵서비스 포함)
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624102,지하철 택배원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624103,배송·납품 운전원(납품영업 포함)
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624200,우편물 집배원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624300,선박 갑판원 및 관련 종사원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624401,하역·적재 종사원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624402,물건·이삿짐 운반원
07,영업·판매·운전·운송,07B,택배·납품영업·선박갑판·하역 및 기타 운송,624900,신문·음료(우유·요구르트 등) 기타 배달원
08,건설·채굴,081,건설구조 기능(철골·철근·석공·목공·조적 등),701100,철골공(강구조물 건립원)
08,건설·채굴,081,건설구조 기능(철골·철근·석공·목공·조적 등),701200,경량철골공(석고보드공·텍스공·조립주택 건립원)
